symbol,interval,open,high,low,close,adjusted_close,volume
HSPX.LSE,d,1793.325,1801.384,1790.562,1801.337,1619.9444,124295
HSPX.LSE,d,1800.0,1810.47,1797.846,1798.541,1617.4299,26095
HSPX.LSE,d,1822.25,1844.398,1812.889,1841.294,1655.8777,97530
HSPX.LSE,d,1833.0,1839.298,1823.657,1823.657,1640.0168,60550
HSPX.LSE,d,1824.5,1844.0,1822.833,1835.941,1651.0638,48512
HSPX.LSE,d,1852.75,1856.2,1843.803,1853.519,1666.8717,25377
HSPX.LSE,d,1848.15,1854.181,1843.75,1849.494,1663.252,68177
HSPX.LSE,d,1849.422,1850.946,1843.792,1850.15,1663.8419,60958
HSPX.LSE,d,1860.17,1861.1,1856.25,1857.754,1670.6802,17649
HSPX.LSE,d,1864.0,1875.095,1859.75,1864.936,1677.139,21856
HSPX.LSE,d,1851.0,1855.164,1847.596,1851.461,1665.0209,20105
HSPX.LSE,d,1850.707,1850.707,1844.75,1844.75,1658.9857,11510
HSPX.LSE,d,1851.745,1867.627,1846.851,1850.553,1664.2044,76426
HSPX.LSE,d,1859.5,1861.25,1853.402,1859.025,1671.8232,42512
HSPX.LSE,d,1860.98,1862.961,1836.804,1838.207,1653.1016,71027
HSPX.LSE,d,1848.2,1862.031,1844.555,1862.031,1674.5265,86776
HSPX.LSE,d,1885.25,1890.556,1882.117,1885.445,1695.5828,87056
HSPX.LSE,d,1884.5,1889.085,1877.953,1885.77,1695.875,47276
HSPX.LSE,d,1886.0,1901.866,1878.196,1886.387,1696.4299,73042
HSPX.LSE,d,1862.65,1867.358,1852.694,1865.187,1677.3647,158546
HSPX.LSE,d,1884.35,1891.5,1873.73,1884.864,1695.0603,97601
HSPX.LSE,d,1902.308,1904.593,1895.411,1900.537,1709.155,92046
HSPX.LSE,d,1877.947,1888.975,1846.75,1848.969,1662.7799,69275
HSPX.LSE,d,1862.25,1867.195,1852.154,1856.65,1669.6874,76393
HSPX.LSE,d,1850.75,1850.75,1838.983,1841.006,1669.6956,113472
HSPX.LSE,d,1841.0,1853.376,1837.787,1843.19,1671.6763,43650
HSPX.LSE,d,1817.5,1824.079,1812.279,1812.279,1643.6417,78449
HSPX.LSE,d,1814.75,1824.5,1811.711,1815.72,1646.7625,50371
HSPX.LSE,d,1820.658,1827.76,1814.194,1822.489,1652.9016,48203
HSPX.LSE,d,1821.608,1829.67,1816.819,1828.035,1657.9315,44862
HSPX.LSE,d,1834.0,1834.822,1825.25,1830.394,1660.071,95136
HSPX.LSE,d,1825.0,1830.733,1812.313,1815.318,1646.3979,159458
HSPX.LSE,d,1832.75,1833.75,1804.0,1805.986,1637.9343,68841
HSPX.LSE,d,1814.25,1816.732,1800.334,1800.334,1632.8082,24678
HSPX.LSE,d,1793.85,1822.5,1787.161,1819.834,1650.4937,166908
HSPX.LSE,d,1828.335,1839.178,1821.112,1838.186,1667.138,99651
HSPX.LSE,d,1842.75,1844.596,1837.0,1843.774,1672.206,149713
HSPX.LSE,d,1857.0,1860.732,1838.753,1838.753,1667.6522,146174
HSPX.LSE,d,1836.5,1840.195,1825.5,1831.309,1660.9009,24733
HSPX.LSE,d,1832.0,1843.804,1816.961,1843.804,1672.2332,32497
HSPX.LSE,d,1848.25,1858.75,1848.062,1851.96,1679.6303,38649
HSPX.LSE,d,1852.5,1863.404,1852.014,1862.895,1689.5477,15572
HSPX.LSE,d,1862.012,1871.837,1859.113,1868.375,1694.5178,86904
HSPX.LSE,d,1885.75,1886.69,1879.645,1883.101,1707.8735,122795
HSPX.LSE,d,1883.25,1885.17,1875.5,1878.267,1703.4893,45587
HSPX.LSE,d,1887.0,1891.537,1880.268,1887.549,1711.9076,44596
HSPX.LSE,d,1898.413,1898.413,1888.407,1892.734,1716.6101,39525
HSPX.LSE,d,1894.405,1905.0,1894.405,1895.095,1718.7514,37994
HSPX.LSE,d,1900.5,1900.821,1893.14,1898.988,1722.2822,68214
HSPX.LSE,d,1900.87,1900.87,1881.506,1882.786,1707.5878,55310
HSPX.LSE,d,1885.928,1892.195,1878.25,1892.195,1716.1213,17675
HSPX.LSE,d,1914.095,1915.525,1902.222,1902.222,1725.2153,75251
HSPX.LSE,d,1911.25,1912.051,1902.473,1908.754,1731.1394,316635
HSPX.LSE,d,1924.955,1946.651,1920.639,1946.651,1765.51,909342
HSPX.LSE,d,1950.9,1954.613,1946.5,1948.453,1767.1443,44791
HSPX.LSE,d,1942.687,1951.203,1941.898,1945.544,1764.506,360801
HSPX.LSE,d,1942.38,1943.34,1935.342,1940.112,1759.5795,94271
HSPX.LSE,d,1947.25,1951.883,1943.82,1945.628,1764.5822,59626
HSPX.LSE,d,1949.5,1957.209,1943.064,1956.367,1774.3219,63446
HSPX.LSE,d,1949.007,1953.439,1943.353,1951.522,1769.9278,71999
HSPX.LSE,d,1955.15,1961.313,1950.935,1954.058,1772.2278,371438
HSPX.LSE,d,1946.025,1948.635,1940.25,1943.814,1762.937,106535
HSPX.LSE,d,1961.5,1961.53,1945.174,1947.404,1766.1929,48498
HSPX.LSE,d,1945.288,1952.333,1942.7,1949.632,1768.2136,218004
HSPX.LSE,d,1952.25,1956.29,1929.763,1932.668,1752.8282,55574
HSPX.LSE,d,1926.75,1934.098,1876.327,1930.0,1750.4084,154640
HSPX.LSE,d,1918.73,1930.252,1917.066,1930.252,1750.637,103961
HSPX.LSE,d,1931.523,1931.523,1877.454,1893.763,1717.5434,98688
HSPX.LSE,d,1886.5,1892.64,1847.07,1884.635,1709.2648,134972
HSPX.LSE,d,1886.538,1891.091,1881.35,1888.964,1713.1909,109617
HSPX.LSE,d,1886.825,1892.0,1882.5,1887.659,1712.0074,71787
HSPX.LSE,d,1859.458,1863.459,1847.944,1863.459,1690.0592,61062
HSPX.LSE,d,1873.0,1885.25,1867.007,1883.102,1707.8744,64011
HSPX.LSE,d,1896.75,1908.21,1896.695,1905.134,1727.8563,47508
HSPX.LSE,d,1907.735,1909.924,1891.67,1903.434,1726.3145,57595
HSPX.LSE,d,1902.75,1906.482,1896.195,1896.195,1719.7491,235475
HSPX.LSE,d,1895.448,1899.072,1888.728,1889.99,1714.1215,158970
HSPX.LSE,d,1899.475,1932.244,1894.182,1900.376,1723.541,170450
HSPX.LSE,d,1900.5,1910.407,1894.59,1906.766,1729.3364,78290
HSPX.LSE,d,1894.25,1898.5,1885.002,1897.688,1721.1032,44795
HSPX.LSE,d,1893.3,1909.536,1893.3,1906.175,1728.8004,185131
HSPX.LSE,d,1907.0,1912.484,1905.11,1908.391,1730.8102,51305
HSPX.LSE,d,1903.87,1905.743,1880.767,1881.937,1706.8178,33500
HSPX.LSE,d,1891.75,1894.193,1882.625,1882.625,1707.4418,42003
HSPX.LSE,d,1881.0,1883.325,1869.978,1881.8,1706.6936,92223
HSPX.LSE,d,1869.5,1879.0,1842.245,1843.925,1672.3429,102920
HSPX.LSE,d,1834.75,1842.462,1832.503,1841.624,1670.2561,85596
HSPX.LSE,d,1832.85,1839.765,1829.496,1838.325,1667.264,111045
HSPX.LSE,d,1847.805,1853.56,1844.843,1847.322,1675.4238,26393
HSPX.LSE,d,1863.305,1867.68,1858.882,1861.915,1688.6589,85986
HSPX.LSE,d,1865.45,1874.174,1860.078,1866.242,1692.5833,242925
HSPX.LSE,d,1870.825,1874.82,1868.583,1874.82,1700.3631,55101
HSPX.LSE,d,1859.0,1862.817,1826.858,1855.044,1682.4273,51296
HSPX.LSE,d,1852.7,1889.02,1849.775,1849.775,1677.6486,119530
HSPX.LSE,d,1860.41,1865.265,1853.993,1855.569,1682.9034,155074
HSPX.LSE,d,1855.245,1857.35,1852.307,1855.467,1682.8109,90194
HSPX.LSE,d,1868.525,1868.525,1855.861,1858.122,1685.2189,96841
HSPX.LSE,d,1852.563,1858.948,1851.277,1852.09,1679.7482,68521
HSPX.LSE,d,1854.725,1861.675,1854.725,1858.707,1685.7494,100945
HSPX.LSE,d,1866.0,1868.893,1860.213,1863.272,1689.8897,54194
HSPX.LSE,d,1854.775,1861.625,1850.325,1861.625,1688.3959,75023
HSPX.LSE,d,1863.968,1871.073,1858.53,1862.373,1689.0743,116084
HSPX.LSE,d,1866.285,1869.529,1860.25,1865.483,1691.8949,84038
HSPX.LSE,d,1862.477,1871.04,1858.573,1869.715,1695.7331,142116
HSPX.LSE,d,1868.827,1900.536,1863.011,1867.7,1693.9056,190112
HSPX.LSE,d,1853.22,1856.86,1809.833,1843.931,1672.3484,179092
HSPX.LSE,d,1834.84,1837.58,1791.813,1827.958,1657.8617,129605
HSPX.LSE,d,1838.895,1839.117,1830.531,1838.175,1667.128,48835
HSPX.LSE,d,1843.635,1848.895,1840.97,1848.725,1676.6963,797829
HSPX.LSE,d,1855.083,1858.424,1851.725,1853.361,1680.9009,141653
HSPX.LSE,d,1858.775,1865.62,1856.184,1865.05,1691.5022,139844
HSPX.LSE,d,1861.605,1877.795,1830.989,1874.534,1700.1037,211308
HSPX.LSE,d,1884.905,1900.562,1883.75,1899.854,1723.0676,85046
HSPX.LSE,d,1888.415,1891.91,1883.465,1885.062,1709.652,57968
HSPX.LSE,d,1897.8,1899.329,1875.0,1876.772,1702.1334,139409
HSPX.LSE,d,1885.838,1891.855,1882.0,1884.78,1709.3963,63846
HSPX.LSE,d,1903.505,1907.276,1895.572,1900.239,1723.4168,50480
HSPX.LSE,d,1905.5,1905.735,1893.776,1895.979,1719.5532,114038
HSPX.LSE,d,1894.558,1900.78,1891.215,1897.738,1721.1485,91704
HSPX.LSE,d,1897.345,1897.82,1884.337,1886.011,1710.5127,151349
HSPX.LSE,d,1889.568,1896.96,1887.66,1891.52,1715.5091,74979
HSPX.LSE,d,1934.287,1934.299,1918.107,1931.232,1751.5258,87519
HSPX.LSE,d,1915.615,1930.0,1915.615,1928.856,1749.3709,108395
HSPX.LSE,d,1927.8,1932.307,1922.709,1925.291,1746.1376,131463
HSPX.LSE,d,1920.585,1932.496,1918.441,1919.45,1740.8401,44859
HSPX.LSE,d,1921.68,1924.467,1909.1,1916.637,1738.2889,123317
HSPX.LSE,d,1920.625,1923.356,1908.988,1910.533,1732.7529,48716
HSPX.LSE,d,1920.375,1935.475,1917.993,1935.475,1755.374,392936
HSPX.LSE,d,1940.797,1950.802,1940.797,1950.802,1769.2748,55599
HSPX.LSE,d,1943.81,1943.81,1935.625,1937.313,1757.0409,10459
HSPX.LSE,d,1934.113,1940.878,1932.76,1940.878,1760.2742,1124
HSPX.LSE,d,1929.375,1929.375,1927.0,1928.662,1749.1949,9481
HSPX.LSE,d,1929.177,1936.36,1927.5,1930.544,1750.9018,22235
HSPX.LSE,d,1928.9,1928.9,1919.12,1921.843,1743.0105,17147
HSPX.LSE,d,1906.975,1906.975,1891.355,1899.025,1722.3157,35425
HSPX.LSE,d,1899.725,1899.85,1881.392,1881.478,1706.4015,26961
HSPX.LSE,d,1883.46,1887.837,1880.325,1880.325,1705.3558,1742
HSPX.LSE,d,1888.708,1897.668,1888.708,1897.584,1721.0088,9668
HSPX.LSE,d,1886.125,1895.935,1886.125,1895.531,1719.1469,21074
HSPX.LSE,d,1896.29,1897.2,1889.785,1895.786,1719.3781,33754
HSPX.LSE,d,1890.8,1892.712,1881.377,1881.377,1706.3099,47303
HSPX.LSE,d,1884.92,1894.68,1882.058,1894.68,1718.3751,20510
HSPX.LSE,d,1901.992,1901.992,1896.24,1899.774,1722.995,1053
HSPX.LSE,d,1893.805,1902.395,1893.305,1896.275,1719.8216,838
HSPX.LSE,d,1903.378,1911.023,1900.142,1910.065,1732.3284,47759
HSPX.LSE,d,1908.427,1909.325,1905.4,1906.661,1729.2412,1243
HSPX.LSE,d,1902.685,1902.685,1887.403,1887.403,1711.7752,5343
HSPX.LSE,d,1896.495,1899.966,1894.308,1899.966,1723.1692,2563
HSPX.LSE,d,1904.997,1904.997,1900.599,1900.599,1723.7433,17283
HSPX.LSE,d,1904.177,1908.85,1904.177,1907.223,1729.7509,24131
HSPX.LSE,d,1900.0,1911.317,1900.0,1902.315,1739.219,23693
HSPX.LSE,d,1900.377,1904.019,1899.038,1904.019,1740.7769,1676
HSPX.LSE,d,1900.757,1900.757,1890.31,1894.152,1731.7559,17337
HSPX.LSE,d,1894.875,1901.217,1894.875,1901.208,1738.2069,2574
HSPX.LSE,d,1900.038,1900.255,1898.063,1898.063,1735.3316,10004
HSPX.LSE,d,1888.597,1896.57,1886.588,1896.57,1733.9666,8593
HSPX.LSE,d,1889.428,1889.428,1881.069,1881.069,1719.7946,8344
HSPX.LSE,d,1886.707,1888.045,1875.894,1875.894,1715.0632,11453
HSPX.LSE,d,1873.935,1874.93,1866.713,1871.739,1711.2645,6655
HSPX.LSE,d,1871.0,1872.895,1867.621,1867.621,1707.4995,5163
HSPX.LSE,d,1869.9,1886.552,1869.9,1882.266,1720.8889,7550
HSPX.LSE,d,1882.7,1900.197,1881.702,1899.724,1736.8502,6324
HSPX.LSE,d,1901.88,1903.592,1896.977,1902.914,1739.7667,15109
HSPX.LSE,d,1901.242,1918.92,1901.242,1918.35,1753.8792,10848
HSPX.LSE,d,1898.878,1901.858,1895.168,1898.4,1735.6397,34888
HSPX.LSE,d,1904.75,1904.75,1891.036,1891.036,1728.907,199389
HSPX.LSE,d,1879.5,1887.21,1875.838,1881.974,1720.622,134529
HSPX.LSE,d,1894.22,1903.8,1885.14,1901.822,1738.7683,97215
HSPX.LSE,d,1913.145,1924.8,1908.29,1919.586,1755.0093,101685
HSPX.LSE,d,1921.733,1925.935,1917.08,1923.364,1758.4634,93753
HSPX.LSE,d,1915.648,1920.25,1907.46,1907.46,1743.9229,50712
HSPX.LSE,d,1883.48,1897.31,1881.293,1896.091,1733.5286,61905
HSPX.LSE,d,1885.802,1888.24,1875.19,1882.38,1720.9932,110198
HSPX.LSE,d,1896.112,1910.11,1895.226,1906.444,1742.994,127043
HSPX.LSE,d,1913.245,1917.38,1910.475,1916.091,1751.8139,79439
HSPX.LSE,d,1913.247,1914.515,1907.14,1907.67,1744.1149,82580
HSPX.LSE,d,1907.887,1912.44,1899.0,1900.644,1737.6913,51115
HSPX.LSE,d,1876.553,1890.518,1870.91,1888.839,1726.8984,78357
HSPX.LSE,d,1904.25,1905.881,1896.78,1902.496,1739.3845,53038
HSPX.LSE,d,1908.372,1926.99,1907.72,1920.25,1755.6164,50854
HSPX.LSE,d,1919.795,1920.28,1910.824,1913.232,1749.2,58802
HSPX.LSE,d,1906.425,1910.94,1906.25,1909.156,1745.4735,53271
HSPX.LSE,d,1915.0,1917.67,1894.63,1895.895,1733.3494,105799
HSPX.LSE,d,1891.5,1894.18,1886.062,1886.152,1724.4418,60649
HSPX.LSE,d,1893.177,1893.18,1883.289,1883.289,1721.8242,12966
HSPX.LSE,d,1876.95,1877.48,1866.139,1872.75,1712.1888,63002
HSPX.LSE,d,1880.873,1888.375,1876.085,1888.375,1726.4742,51764
HSPX.LSE,d,1890.0,1892.69,1880.633,1882.422,1721.0316,14503
HSPX.LSE,d,1882.205,1893.645,1876.45,1893.645,1731.2923,25630
HSPX.LSE,d,1895.335,1897.487,1870.291,1870.291,1709.9406,70385
HSPX.LSE,d,1852.5,1862.96,1839.593,1844.482,1686.3444,68653
HSPX.LSE,d,1853.0,1862.5,1850.68,1862.316,1702.6494,45754
HSPX.LSE,d,1863.927,1864.25,1853.85,1859.024,1699.6396,90235
HSPX.LSE,d,1858.122,1861.21,1850.79,1855.93,1696.8109,57462
HSPX.LSE,d,1862.0,1865.727,1853.0,1854.009,1695.0546,142128
HSPX.LSE,d,1846.602,1857.63,1844.19,1853.475,1694.5663,65457
HSPX.LSE,d,1851.68,1860.43,1848.27,1855.26,1696.1983,111993
HSPX.LSE,d,1857.968,1869.64,1853.71,1865.112,1705.2056,49084
HSPX.LSE,d,1874.89,1877.15,1867.702,1870.392,1710.033,44753
HSPX.LSE,d,1880.505,1881.84,1867.98,1869.689,1709.3902,75701
HSPX.LSE,d,1876.558,1885.762,1875.59,1881.441,1720.1347,69369
HSPX.LSE,d,1898.915,1909.818,1892.66,1908.044,1744.4568,66557
HSPX.LSE,d,1913.5,1918.58,1911.51,1914.951,1750.7717,62297
HSPX.LSE,d,1916.505,1919.065,1912.73,1919.065,1754.5329,64276
HSPX.LSE,d,1929.943,1945.644,1925.54,1945.644,1778.8332,89451
HSPX.LSE,d,1955.0,1962.913,1955.0,1959.458,1791.4628,67886
HSPX.LSE,d,1951.145,1953.289,1943.402,1948.535,1781.4763,32524
HSPX.LSE,d,1936.863,1943.765,1934.8,1935.737,1769.7756,111922
HSPX.LSE,d,1938.78,1941.66,1935.86,1939.313,1773.045,152814
HSPX.LSE,d,1934.8,1949.44,1932.16,1946.315,1779.4467,97735
HSPX.LSE,d,1924.53,1933.13,1922.13,1928.744,1763.3821,45119
HSPX.LSE,d,1928.793,1935.373,1927.255,1932.727,1767.0236,59512
HSPX.LSE,d,1932.072,1950.205,1932.072,1948.783,1781.7031,178905
HSPX.LSE,d,1948.5,1956.364,1948.5,1950.519,1783.2902,63857
HSPX.LSE,d,1938.473,1948.867,1938.0,1943.881,1777.2213,50940
HSPX.LSE,d,1963.675,1965.604,1954.475,1955.455,1787.803,538637
HSPX.LSE,d,1963.19,1967.445,1958.704,1960.603,1792.5097,85121
HSPX.LSE,d,1954.577,1967.763,1952.473,1966.619,1798.0099,97759
HSPX.LSE,d,1948.99,1965.544,1931.364,1935.71,1769.7509,80204
HSPX.LSE,d,1947.705,1956.112,1939.608,1954.486,1786.9171,74407
HSPX.LSE,d,1970.7,1973.285,1966.511,1973.285,1804.1044,99131
HSPX.LSE,d,1964.0,1968.203,1954.714,1954.714,1787.1256,62643
HSPX.LSE,d,1958.452,1959.265,1949.171,1949.243,1782.1236,81360
HSPX.LSE,d,1949.5,1957.24,1948.678,1956.326,1788.5994,100384
HSPX.LSE,d,1972.598,1983.711,1948.542,1983.309,1813.269,178095
HSPX.LSE,d,1984.002,1987.328,1978.478,1985.463,1815.2383,69052
HSPX.LSE,d,1978.662,1986.125,1977.646,1983.599,1813.5341,55192
HSPX.LSE,d,1980.01,1986.827,1979.829,1982.447,1812.4809,57449
HSPX.LSE,d,1979.347,1986.77,1979.347,1985.387,1815.1688,89822
HSPX.LSE,d,1982.7,1988.182,1975.282,1975.57,1806.1935,36861
HSPX.LSE,d,1967.163,1976.653,1957.642,1961.276,1793.125,95485
HSPX.LSE,d,1982.5,1986.544,1975.163,1980.3,1810.5179,56258
HSPX.LSE,d,1979.75,1988.2,1967.801,1973.243,1804.066,25991
HSPX.LSE,d,1956.75,1964.908,1953.986,1963.205,1794.8886,82730
HSPX.LSE,d,1966.885,1970.0,1961.045,1968.656,1799.8722,125309
HSPX.LSE,d,1965.937,1971.526,1958.63,1963.791,1795.4243,28918
HSPX.LSE,d,1951.155,1960.306,1950.0,1958.797,1790.8585,59898
HSPX.LSE,d,1957.598,1976.723,1957.439,1974.056,1804.8093,46764
HSPX.LSE,d,1972.7,1979.21,1964.734,1964.734,1796.2865,45006
HSPX.LSE,d,1965.0,1965.0,1961.165,1963.71,1795.3503,6580
HSPX.LSE,d,1964.0,1965.697,1960.0,1961.535,1793.3618,24333
HSPX.LSE,d,1963.498,1966.022,1957.275,1960.168,1792.112,22270
HSPX.LSE,d,1965.0,1985.0,1965.0,1984.735,1814.5727,54017
HSPX.LSE,d,1972.708,1976.0,1965.535,1965.535,1797.0188,32806
HSPX.LSE,d,1966.302,1970.09,1962.283,1968.883,1800.0798,11103
HSPX.LSE,d,1966.5,1977.913,1946.056,1946.056,1779.2099,32920
HSPX.LSE,d,1990.842,1992.82,1977.65,1984.273,1814.1503,22260
HSPX.LSE,d,1988.225,1988.322,1977.0,1981.196,1811.3371,50437
HSPX.LSE,d,1970.5,1980.5,1970.5,1978.649,1809.0085,32490
HSPX.LSE,d,1981.115,1983.68,1974.955,1977.459,1807.9205,34857
HSPX.LSE,d,1977.08,1994.653,1974.96,1991.634,1820.8802,8336
HSPX.LSE,d,1995.893,2002.36,1995.893,2001.838,1830.2094,25713
HSPX.LSE,d,2009.855,2015.742,2005.575,2015.742,1842.9213,37573
HSPX.LSE,d,2011.992,2012.695,2009.51,2012.173,1839.6583,19118
HSPX.LSE,d,2001.5,2005.18,1996.1,1998.394,1827.0606,41090
HSPX.LSE,d,1994.247,2022.315,1991.04,2022.315,1848.9308,32164
HSPX.LSE,d,2027.5,2027.578,2022.72,2023.795,1850.2839,14133
HSPX.LSE,d,2029.252,2033.0,2027.0,2029.62,1855.6095,10063
HSPX.LSE,d,2021.487,2023.714,2014.573,2014.859,1842.114,21686
HSPX.LSE,d,2017.208,2028.5,2017.208,2026.491,1852.7487,26567
HSPX.LSE,d,2024.492,2024.644,2020.3,2022.8,1849.3742,24877
HSPX.LSE,d,2016.912,2020.5,2014.0,2019.015,1845.9137,45848
HSPX.LSE,d,2012.0,2016.3,2010.457,2011.329,1838.8866,18979
HSPX.LSE,d,2008.5,2010.86,2006.0,2010.748,1838.3555,31441
HSPX.LSE,d,1995.0,2002.5,1988.0,1995.7,1824.5976,42795
HSPX.LSE,d,2001.0,2019.828,1998.349,2018.242,1845.207,36356
HSPX.LSE,d,2020.3,2029.0,2017.974,2026.179,1852.4635,49907
HSPX.LSE,d,2031.84,2033.86,2027.783,2031.313,1857.1573,28608
HSPX.LSE,d,2042.875,2044.0,2035.248,2036.741,1862.1199,46296
HSPX.LSE,d,2046.7,2056.414,2043.149,2056.414,1880.1063,31471
HSPX.LSE,d,2037.807,2052.803,2037.428,2047.019,1871.5167,43073
HSPX.LSE,d,2055.677,2062.095,2051.231,2051.724,1875.8184,19911
HSPX.LSE,d,2059.1,2062.984,2044.989,2048.299,1872.687,32226
HSPX.LSE,d,2046.123,2048.859,2039.842,2041.0,1866.0138,23220
HSPX.LSE,d,2046.798,2055.779,2045.676,2047.655,1872.0982,31238
HSPX.LSE,d,2040.848,2042.616,2030.629,2033.841,1859.4686,40789
HSPX.LSE,d,2025.018,2028.967,2012.121,2012.121,1853.6445,58608
HSPX.LSE,d,2010.765,2025.394,2007.872,2025.394,1865.8721,16149
HSPX.LSE,d,2019.325,2024.36,2017.415,2017.415,1858.5215,23503
HSPX.LSE,d,2034.48,2037.417,2024.17,2032.56,1872.4737,73049
HSPX.LSE,d,2024.388,2024.388,1998.721,1998.721,1841.2999,9967
HSPX.LSE,d,1993.255,1998.6,1986.2,1991.348,1834.5076,52529
HSPX.LSE,d,1998.5,2017.318,1993.538,2017.318,1858.4322,91327
HSPX.LSE,d,2033.57,2040.75,2030.035,2039.065,1878.4664,88139
HSPX.LSE,d,2035.335,2035.335,1996.812,2006.072,1848.0719,66545
HSPX.LSE,d,2000.0,2006.953,1989.07,1989.889,1833.1635,66536
HSPX.LSE,d,1994.51,1996.343,1980.365,1983.841,1827.5919,44915
HSPX.LSE,d,1978.0,1985.368,1957.516,1980.111,1824.1556,84237
HSPX.LSE,d,1948.375,1970.773,1945.882,1966.476,1811.5945,111775
HSPX.LSE,d,1868.237,1932.01,1850.55,1889.611,1740.7835,337454
HSPX.LSE,d,1915.508,1960.0,1914.115,1958.402,1804.1565,69750
HSPX.LSE,d,1928.25,1934.068,1895.0,1901.01,1751.2847,109973
HSPX.LSE,d,1874.0,1895.638,1864.613,1873.316,1725.7719,108063
HSPX.LSE,d,1908.965,1920.618,1903.238,1913.775,1763.0443,50706
HSPX.LSE,d,1912.5,1912.554,1899.065,1906.139,1756.0097,52833
HSPX.LSE,d,1932.965,1934.209,1900.564,1918.785,1767.6597,107027
HSPX.LSE,d,1935.5,1938.33,1918.727,1925.77,1774.0946,108146
HSPX.LSE,d,1943.5,1954.765,1943.5,1953.396,1799.5447,107967
HSPX.LSE,d,1960.818,1961.647,1948.922,1950.995,1797.3328,71680
HSPX.LSE,d,1947.845,1959.222,1939.803,1955.211,1801.2168,43823
HSPX.LSE,d,1944.09,1965.115,1942.651,1965.115,1810.3407,60389
HSPX.LSE,d,1942.668,1959.332,1933.681,1959.332,1805.0132,34441
HSPX.LSE,d,1951.772,1957.657,1943.203,1951.802,1798.0763,74756
HSPX.LSE,d,1969.5,1985.626,1965.968,1985.626,1829.2363,92785
HSPX.LSE,d,1992.105,2008.463,1990.739,1997.436,1840.1161,91328
HSPX.LSE,d,1985.465,2006.411,1982.261,1996.43,1839.1893,61240
HSPX.LSE,d,1982.795,1983.2,1967.332,1977.38,1821.6397,47209
HSPX.LSE,d,1947.902,1954.099,1929.552,1939.13,1786.4023,41425
HSPX.LSE,d,1947.5,1957.007,1940.363,1957.007,1802.8713,63381
HSPX.LSE,d,1974.75,1976.951,1957.745,1959.497,1805.1652,73288
HSPX.LSE,d,1951.237,1964.326,1948.85,1959.571,1805.2334,50764
HSPX.LSE,d,1964.02,1981.797,1964.02,1980.685,1824.6844,56301
HSPX.LSE,d,1987.945,2001.675,1984.809,2001.675,1844.0212,94096
HSPX.LSE,d,2018.325,2023.423,2007.823,2012.675,1854.1549,52857
HSPX.LSE,d,2013.48,2016.314,1987.24,1991.671,1834.8052,76940
HSPX.LSE,d,1994.62,1997.821,1977.908,1978.11,1822.3122,130004
HSPX.LSE,d,1981.033,1985.226,1973.162,1982.235,1826.1123,53316
HSPX.LSE,d,1978.188,1992.179,1976.023,1985.251,1828.8908,92139
HSPX.LSE,d,1977.612,1977.612,1937.0,1939.746,1786.9698,109772
HSPX.LSE,d,1942.0,1952.306,1936.7,1949.01,1795.5042,100975
HSPX.LSE,d,1938.97,1946.715,1934.967,1946.509,1793.2002,131065
HSPX.LSE,d,1910.217,1915.3,1895.916,1907.374,1757.1475,129750
HSPX.LSE,d,1870.507,1881.231,1860.865,1869.795,1722.5282,101808
HSPX.LSE,d,1856.54,1862.121,1834.72,1837.876,1693.1232,195936
HSPX.LSE,d,1884.188,1904.555,1881.817,1887.782,1739.0985,106572
HSPX.LSE,d,1852.583,1863.823,1839.755,1853.127,1707.173,59491
HSPX.LSE,d,1864.0,1884.79,1859.219,1879.245,1731.2339,118102
HSPX.LSE,d,1843.177,1859.62,1841.694,1853.69,1707.6917,162169
HSPX.LSE,d,1856.595,1857.54,1830.335,1856.081,1709.8943,123664
HSPX.LSE,d,1897.715,1915.428,1893.613,1915.374,1764.5174,91326
HSPX.LSE,d,1895.05,1896.773,1872.825,1875.875,1728.1294,109836
HSPX.LSE,d,1867.9,1874.399,1855.97,1873.453,1725.8981,152153
HSPX.LSE,d,1875.0,1883.578,1871.663,1883.09,1734.7761,138684
HSPX.LSE,d,1863.688,1875.026,1859.165,1871.082,1723.7139,82315
HSPX.LSE,d,1872.963,1886.847,1871.393,1881.495,1733.3067,94765
HSPX.LSE,d,1877.0,1886.925,1869.062,1874.195,1726.5817,60268
HSPX.LSE,d,1875.567,1879.96,1869.813,1874.565,1726.9225,55829
HSPX.LSE,d,1885.88,1900.83,1878.373,1900.83,1751.1189,53206
HSPX.LSE,d,1909.34,1921.425,1904.132,1916.72,1765.7574,29044
HSPX.LSE,d,1914.165,1917.871,1900.946,1904.688,1754.673,60426
HSPX.LSE,d,1920.5,1927.57,1910.469,1910.469,1759.9987,97964
HSPX.LSE,d,1915.205,1929.731,1912.396,1928.988,1777.0591,58038
HSPX.LSE,d,1932.0,1935.315,1916.807,1918.745,1767.6229,48659
HSPX.LSE,d,1896.0,1898.481,1881.5,1895.681,1746.3754,87425
HSPX.LSE,d,1908.623,1918.388,1901.791,1917.542,1766.5146,74779
HSPX.LSE,d,1927.175,1952.517,1927.175,1945.434,1792.2098,71983
HSPX.LSE,d,1956.0,1962.613,1951.827,1952.62,1798.8298,56903
HSPX.LSE,d,1935.5,1947.273,1934.977,1944.136,1791.0141,68535
HSPX.LSE,d,1956.112,1959.203,1949.295,1956.705,1802.5931,35548
HSPX.LSE,d,1945.08,1950.984,1923.7,1927.202,1775.4138,46507
